_id,lectura,fecha,hora
61e6374eb3b6fb02dc30ee91,23.70,18-01-2022,00-43-10
61e63751b3b6fb02dc30ee92,23.70,18-01-2022,00-43-13
61e63754b3b6fb02dc30ee93,23.70,18-01-2022,00-43-16
61e63757b3b6fb02dc30ee94,23.70,18-01-2022,00-43-19
61e6375ab3b6fb02dc30ee95,23.70,18-01-2022,00-43-22
61e6375db3b6fb02dc30ee96,23.70,18-01-2022,00-43-25
61e63760b3b6fb02dc30ee97,23.70,18-01-2022,00-43-28
61e63764b3b6fb02dc30ee98,23.70,18-01-2022,00-43-32
61e63767b3b6fb02dc30ee99,23.70,18-01-2022,00-43-35
61e6376ab3b6fb02dc30ee9a,23.70,18-01-2022,00-43-38
61e6376db3b6fb02dc30ee9b,23.70,18-01-2022,00-43-41
61e63770b3b6fb02dc30ee9c,23.70,18-01-2022,00-43-44
61e63773b3b6fb02dc30ee9d,23.70,18-01-2022,00-43-47
61e63776b3b6fb02dc30ee9e,23.70,18-01-2022,00-43-50
61e63779b3b6fb02dc30ee9f,23.70,18-01-2022,00-43-53
61e6377db3b6fb02dc30eea0,23.70,18-01-2022,00-43-57
61e63780b3b6fb02dc30eea1,23.70,18-01-2022,00-44-00
61e63783b3b6fb02dc30eea2,23.70,18-01-2022,00-44-03
61e63786b3b6fb02dc30eea3,23.70,18-01-2022,00-44-06
61e63789b3b6fb02dc30eea4,23.70,18-01-2022,00-44-09
61e6378cb3b6fb02dc30eea5,23.70,18-01-2022,00-44-12
61e6378fb3b6fb02dc30eea6,23.70,18-01-2022,00-44-15
61e63792b3b6fb02dc30eea7,23.70,18-01-2022,00-44-18
61e63796b3b6fb02dc30eea8,23.70,18-01-2022,00-44-22
61e63799b3b6fb02dc30eea9,23.70,18-01-2022,00-44-25
61e6379cb3b6fb02dc30eeaa,23.70,18-01-2022,00-44-28
61e6379fb3b6fb02dc30eeab,23.70,18-01-2022,00-44-31
61e637a2b3b6fb02dc30eeac,23.70,18-01-2022,00-44-34
61e637a5b3b6fb02dc30eead,23.70,18-01-2022,00-44-37
61e637a8b3b6fb02dc30eeae,23.70,18-01-2022,00-44-40
61e637acb3b6fb02dc30eeaf,23.70,18-01-2022,00-44-44
61e637afb3b6fb02dc30eeb0,23.70,18-01-2022,00-44-47
61e637b2b3b6fb02dc30eeb1,23.70,18-01-2022,00-44-50
61e637b5b3b6fb02dc30eeb2,23.70,18-01-2022,00-44-53
61e637b8b3b6fb02dc30eeb3,23.70,18-01-2022,00-44-56
61e637bbb3b6fb02dc30eeb4,23.70,18-01-2022,00-44-59
61e637beb3b6fb02dc30eeb5,23.70,18-01-2022,00-45-02
61e637c1b3b6fb02dc30eeb6,23.70,18-01-2022,00-45-05
61e637c5b3b6fb02dc30eeb7,23.80,18-01-2022,00-45-09
61e637c8b3b6fb02dc30eeb8,23.70,18-01-2022,00-45-12
61e637cbb3b6fb02dc30eeb9,23.70,18-01-2022,00-45-15
61e637ceb3b6fb02dc30eeba,23.70,18-01-2022,00-45-18
61e637d1b3b6fb02dc30eebb,23.70,18-01-2022,00-45-21
61e637d4b3b6fb02dc30eebc,23.70,18-01-2022,00-45-24
61e637d7b3b6fb02dc30eebd,23.70,18-01-2022,00-45-27
61e637dab3b6fb02dc30eebe,23.80,18-01-2022,00-45-30
61e637deb3b6fb02dc30eebf,23.70,18-01-2022,00-45-34
61e637e1b3b6fb02dc30eec0,23.70,18-01-2022,00-45-37
61e637e4b3b6fb02dc30eec1,23.70,18-01-2022,00-45-40
61e637e7b3b6fb02dc30eec2,23.70,18-01-2022,00-45-43
61e637eab3b6fb02dc30eec3,23.70,18-01-2022,00-45-46
61e637edb3b6fb02dc30eec4,23.70,18-01-2022,00-45-49
61e637f0b3b6fb02dc30eec5,23.70,18-01-2022,00-45-52
61e637f3b3b6fb02dc30eec6,23.70,18-01-2022,00-45-55
61e637f7b3b6fb02dc30eec7,23.70,18-01-2022,00-45-59
61e637fab3b6fb02dc30eec8,23.70,18-01-2022,00-46-02
61e637fdb3b6fb02dc30eec9,23.70,18-01-2022,00-46-05
61e63800b3b6fb02dc30eeca,23.70,18-01-2022,00-46-08
61e63803b3b6fb02dc30eecb,23.70,18-01-2022,00-46-11
61e63806b3b6fb02dc30eecc,23.70,18-01-2022,00-46-14
61e63809b3b6fb02dc30eecd,23.70,18-01-2022,00-46-17
61e6380db3b6fb02dc30eece,23.70,18-01-2022,00-46-21
61e63810b3b6fb02dc30eecf,23.70,18-01-2022,00-46-24
61e63813b3b6fb02dc30eed0,23.70,18-01-2022,00-46-27
61e63816b3b6fb02dc30eed1,23.70,18-01-2022,00-46-30
61e63819b3b6fb02dc30eed2,23.70,18-01-2022,00-46-33
61e6381cb3b6fb02dc30eed3,23.70,18-01-2022,00-46-36
61e6381fb3b6fb02dc30eed4,23.70,18-01-2022,00-46-39
61e63822b3b6fb02dc30eed5,23.70,18-01-2022,00-46-42
61e63826b3b6fb02dc30eed6,23.70,18-01-2022,00-46-46
61e63829b3b6fb02dc30eed7,23.70,18-01-2022,00-46-49
61e6382cb3b6fb02dc30eed8,23.70,18-01-2022,00-46-52
61e6382fb3b6fb02dc30eed9,23.70,18-01-2022,00-46-55
61e63832b3b6fb02dc30eeda,23.70,18-01-2022,00-46-58
61e63835b3b6fb02dc30eedb,23.70,18-01-2022,00-47-01
61e63838b3b6fb02dc30eedc,23.70,18-01-2022,00-47-04
61e6383bb3b6fb02dc30eedd,23.70,18-01-2022,00-47-07
61e6383fb3b6fb02dc30eede,23.70,18-01-2022,00-47-11
61e63842b3b6fb02dc30eedf,23.70,18-01-2022,00-47-14
61e63845b3b6fb02dc30eee0,23.70,18-01-2022,00-47-17
61e63848b3b6fb02dc30eee1,23.70,18-01-2022,00-47-20
61e6384bb3b6fb02dc30eee2,23.70,18-01-2022,00-47-23
61e6384eb3b6fb02dc30eee3,23.70,18-01-2022,00-47-26
61e63851b3b6fb02dc30eee4,23.70,18-01-2022,00-47-29
61e63854b3b6fb02dc30eee5,23.70,18-01-2022,00-47-32
61e63858b3b6fb02dc30eee6,23.70,18-01-2022,00-47-36
61e6385bb3b6fb02dc30eee7,23.70,18-01-2022,00-47-39
61e6385eb3b6fb02dc30eee8,23.70,18-01-2022,00-47-42
61e63861b3b6fb02dc30eee9,23.70,18-01-2022,00-47-45
61e63864b3b6fb02dc30eeea,23.80,18-01-2022,00-47-48
61e63867b3b6fb02dc30eeeb,23.80,18-01-2022,00-47-51
61e6386ab3b6fb02dc30eeec,23.70,18-01-2022,00-47-54
61e6386eb3b6fb02dc30eeed,23.70,18-01-2022,00-47-58
61e63871b3b6fb02dc30eeee,23.80,18-01-2022,00-48-01
61e63874b3b6fb02dc30eeef,23.80,18-01-2022,00-48-04
61e63877b3b6fb02dc30eef0,23.70,18-01-2022,00-48-07
61e6387ab3b6fb02dc30eef1,23.70,18-01-2022,00-48-10
61e6387db3b6fb02dc30eef2,23.80,18-01-2022,00-48-13
61e63880b3b6fb02dc30eef3,23.70,18-01-2022,00-48-16
61e63883b3b6fb02dc30eef4,23.70,18-01-2022,00-48-19
61e63887b3b6fb02dc30eef5,23.80,18-01-2022,00-48-23
61e6388ab3b6fb02dc30eef6,23.80,18-01-2022,00-48-26
61e6388db3b6fb02dc30eef7,23.70,18-01-2022,00-48-29
61e63890b3b6fb02dc30eef8,23.80,18-01-2022,00-48-32
61e63893b3b6fb02dc30eef9,23.70,18-01-2022,00-48-35
61e63896b3b6fb02dc30eefa,23.70,18-01-2022,00-48-38
61e63899b3b6fb02dc30eefb,23.70,18-01-2022,00-48-41
61e6389cb3b6fb02dc30eefc,23.70,18-01-2022,00-48-44
61e638a0b3b6fb02dc30eefd,23.70,18-01-2022,00-48-48
61e638a3b3b6fb02dc30eefe,23.70,18-01-2022,00-48-51
61e638a6b3b6fb02dc30eeff,23.70,18-01-2022,00-48-54
61e638a9b3b6fb02dc30ef00,23.70,18-01-2022,00-48-57
61e638acb3b6fb02dc30ef01,23.70,18-01-2022,00-49-00
61e638afb3b6fb02dc30ef02,23.70,18-01-2022,00-49-03
61e638b2b3b6fb02dc30ef03,23.70,18-01-2022,00-49-06
61e638b5b3b6fb02dc30ef04,23.70,18-01-2022,00-49-09
61e638b9b3b6fb02dc30ef05,23.70,18-01-2022,00-49-13
61e638bcb3b6fb02dc30ef06,23.70,18-01-2022,00-49-16
61e638bfb3b6fb02dc30ef07,23.70,18-01-2022,00-49-19
61e638c2b3b6fb02dc30ef08,23.70,18-01-2022,00-49-22
61e638c5b3b6fb02dc30ef09,23.70,18-01-2022,00-49-25
61e638c8b3b6fb02dc30ef0a,23.70,18-01-2022,00-49-28
61e638cbb3b6fb02dc30ef0b,23.70,18-01-2022,00-49-31
61e638cfb3b6fb02dc30ef0c,23.70,18-01-2022,00-49-35
61e638d2b3b6fb02dc30ef0d,23.70,18-01-2022,00-49-38
61e638d5b3b6fb02dc30ef0e,23.70,18-01-2022,00-49-41
61e638d8b3b6fb02dc30ef0f,23.70,18-01-2022,00-49-44
61e638dbb3b6fb02dc30ef10,23.70,18-01-2022,00-49-47
61e638deb3b6fb02dc30ef11,23.70,18-01-2022,00-49-50
61e638e1b3b6fb02dc30ef12,23.70,18-01-2022,00-49-53
61e638e4b3b6fb02dc30ef13,23.70,18-01-2022,00-49-56
61e638e7b3b6fb02dc30ef14,23.70,18-01-2022,00-49-59
61e638ebb3b6fb02dc30ef15,23.70,18-01-2022,00-50-03
61e638eeb3b6fb02dc30ef16,23.70,18-01-2022,00-50-06
61e638f1b3b6fb02dc30ef17,23.70,18-01-2022,00-50-09
61e638f4b3b6fb02dc30ef18,23.70,18-01-2022,00-50-12
61e638f7b3b6fb02dc30ef19,23.70,18-01-2022,00-50-15
